 vacas_prenadas_calcular2025-01-11 10:25:43,347 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,515 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,519 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,522 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,525 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,529 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,531 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,537 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,541 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,545 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,549 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,553 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,558 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,561 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,564 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,569 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,572 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,575 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,578 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,580 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,583 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,587 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,590 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,594 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,597 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,601 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,605 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,607 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,610 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,614 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,618 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,621 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,624 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,627 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,630 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,632 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,636 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,639 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,642 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,646 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,649 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,652 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,656 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,658 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,661 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,666 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,670 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,673 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,677 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,681 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,683 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,688 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,690 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,694 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,698 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,702 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,706 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,710 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,714 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,718 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,722 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,726 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,729 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,732 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,736 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,739 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,743 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,747 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,750 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,754 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,757 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,760 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,763 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,769 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,775 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,779 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,787 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,792 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,799 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,805 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,810 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,815 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,823 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,827 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,830 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,837 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,842 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,855 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,864 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,929 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,946 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,958 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,966 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,978 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,983 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,990 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:52,996 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,013 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,022 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,027 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,032 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,037 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,040 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,045 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,050 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,058 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,066 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,073 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,078 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,084 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,091 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,103 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,111 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,121 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,139 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,172 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,178 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,182 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,187 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,191 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,197 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,205 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,212 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,219 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,223 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,227 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,252 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,257 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,262 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,267 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,273 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,278 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,288 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,293 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,302 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,311 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,324 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,332 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,344 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,349 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,356 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,364 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,370 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,377 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,381 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,386 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,391 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,395 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,399 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,404 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,408 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,412 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,417 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,422 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,427 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,432 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,438 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,444 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,450 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,461 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,465 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,472 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,476 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,480 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,486 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,490 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,495 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,499 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,505 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,508 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,511 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,515 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,519 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,522 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,525 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,529 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,532 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,536 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,539 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,541 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,546 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,549 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,557 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,562 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:16:53,567 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:23:34,407 - routes.Prod_leche - INFO - Funcion Edad_Sacrificio_Lecheras 2028-01-01 
2025-01-27 13:23:34,422 - routes.Prod_leche - INFO - Funcion Edad_Sacrificio_Lecheras 2026-01-06 
2025-01-27 13:23:34,438 - routes.Prod_leche - INFO - Funcion Edad_Sacrificio_Lecheras 2027-01-03 
2025-01-27 13:23:34,452 - routes.Prod_leche - INFO - Funcion Edad_Sacrificio_Lecheras 2031-01-07 
2025-01-27 13:23:34,462 - routes.Prod_leche - INFO - Funcion Edad_Sacrificio_Lecheras 2031-01-16 
2025-01-27 13:23:34,474 - routes.Prod_leche - INFO - Funcion Edad_Sacrificio_Lecheras 2030-12-29 
2025-01-27 13:23:34,484 - routes.Prod_leche - INFO - Funcion Edad_Sacrificio_Lecheras 2030-12-22 
2025-01-27 13:23:34,494 - routes.Prod_leche - INFO - Funcion Edad_Sacrificio_Lecheras 2031-01-24 
2025-01-27 13:23:34,508 - routes.Prod_leche - INFO - Funcion Edad_Sacrificio_Lecheras 2030-12-04 
2025-01-27 13:23:34,522 - routes.Prod_leche - INFO - Funcion Edad_Sacrificio_Lecheras 2030-12-30 
2025-01-27 13:23:34,538 - routes.Prod_leche - INFO - Funcion Edad_Sacrificio_Lecheras 2031-12-31 
2025-01-27 13:23:34,550 - routes.Prod_leche - INFO - Funcion Edad_Sacrificio_Lecheras 2027-03-11 
2025-01-27 13:23:34,560 - routes.Prod_leche - INFO - Funcion Edad_Sacrificio_Lecheras 2031-12-27 
2025-01-27 13:23:34,589 - routes.Prod_leche - INFO - Funcion Edad_Sacrificio_Lecheras 2031-12-12 
2025-01-27 13:24:06,826 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:06,834 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:06,840 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:06,850 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:06,855 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:06,865 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:06,871 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:06,877 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:06,886 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:06,899 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:06,904 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:06,917 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:06,926 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:06,936 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:06,943 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:06,949 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:06,964 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:06,973 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:06,992 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,005 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,017 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,032 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,046 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,054 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,065 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,104 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,133 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,169 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,207 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,223 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,236 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,262 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,270 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,276 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,281 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,286 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,292 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,299 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,315 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,320 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,330 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,348 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,359 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,370 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,376 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,383 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,390 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,398 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,404 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,417 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,423 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,435 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,441 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,447 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,453 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,460 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,468 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,476 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,483 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,487 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,494 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,500 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,509 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,519 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,525 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,533 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,563 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,585 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,594 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,601 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,606 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,619 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-27 13:24:07,624 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
